Consumption (kWh), Start, End, Price(p), Cost(p)
 0.001, 2024-04-30T02:30:00+01:00, 2024-04-30T03:00:00+01:00, 10.08,  0.010
 0.887, 2024-04-30T03:00:00+01:00, 2024-04-30T03:30:00+01:00, 12.60, 11.176
 0.891, 2024-04-30T03:30:00+01:00, 2024-04-30T04:00:00+01:00, 12.19, 10.861
 0.000, 2024-04-30T04:00:00+01:00, 2024-04-30T04:30:00+01:00, 13.44,  0.000
 0.000, 2024-04-30T04:30:00+01:00, 2024-04-30T05:00:00+01:00, 15.60,  0.000
 0.000, 2024-04-30T05:00:00+01:00, 2024-04-30T05:30:00+01:00, 15.75,  0.000
 0.000, 2024-04-30T05:30:00+01:00, 2024-04-30T06:00:00+01:00, 20.37,  0.000
 0.001, 2024-04-30T06:00:00+01:00, 2024-04-30T06:30:00+01:00, 17.32,  0.017
 0.000, 2024-04-30T06:30:00+01:00, 2024-04-30T07:00:00+01:00, 19.56,  0.000
 0.000, 2024-04-30T07:00:00+01:00, 2024-04-30T07:30:00+01:00, 18.14,  0.000
 0.001, 2024-04-30T07:30:00+01:00, 2024-04-30T08:00:00+01:00, 17.47,  0.017
 0.003, 2024-04-30T08:00:00+01:00, 2024-04-30T08:30:00+01:00, 13.76,  0.041
 0.004, 2024-04-30T08:30:00+01:00, 2024-04-30T09:00:00+01:00, 12.68,  0.051
 0.010, 2024-04-30T09:00:00+01:00, 2024-04-30T09:30:00+01:00, 11.17,  0.112
 0.012, 2024-04-30T09:30:00+01:00, 2024-04-30T10:00:00+01:00,  8.56,  0.103
 0.016, 2024-04-30T10:00:00+01:00, 2024-04-30T10:30:00+01:00, 10.08,  0.161
 0.016, 2024-04-30T10:30:00+01:00, 2024-04-30T11:00:00+01:00, 11.55,  0.185
 0.002, 2024-04-30T11:00:00+01:00, 2024-04-30T11:30:00+01:00, 10.29,  0.021
 0.000, 2024-04-30T11:30:00+01:00, 2024-04-30T12:00:00+01:00,  9.24,  0.000
 0.000, 2024-04-30T12:00:00+01:00, 2024-04-30T12:30:00+01:00,  9.03,  0.000
 0.000, 2024-04-30T12:30:00+01:00, 2024-04-30T13:00:00+01:00,  8.06,  0.000
 0.000, 2024-04-30T13:00:00+01:00, 2024-04-30T13:30:00+01:00,  8.04,  0.000
 0.000, 2024-04-30T13:30:00+01:00, 2024-04-30T14:00:00+01:00,  8.40,  0.000
 0.000, 2024-04-30T14:00:00+01:00, 2024-04-30T14:30:00+01:00,  9.45,  0.000
 0.000, 2024-04-30T14:30:00+01:00, 2024-04-30T15:00:00+01:00, 10.98,  0.000
 0.000, 2024-04-30T15:00:00+01:00, 2024-04-30T15:30:00+01:00, 23.76,  0.000
 0.000, 2024-04-30T15:30:00+01:00, 2024-04-30T16:00:00+01:00, 25.00,  0.000
 0.000, 2024-04-30T16:00:00+01:00, 2024-04-30T16:30:00+01:00, 25.65,  0.000
 0.001, 2024-04-30T16:30:00+01:00, 2024-04-30T17:00:00+01:00, 26.38,  0.026
 0.000, 2024-04-30T17:00:00+01:00, 2024-04-30T17:30:00+01:00, 27.12,  0.000
 0.000, 2024-04-30T17:30:00+01:00, 2024-04-30T18:00:00+01:00, 27.52,  0.000
 0.010, 2024-04-30T18:00:00+01:00, 2024-04-30T18:30:00+01:00, 17.58,  0.176
 0.001, 2024-04-30T18:30:00+01:00, 2024-04-30T19:00:00+01:00, 17.85,  0.018
 0.002, 2024-04-30T19:00:00+01:00, 2024-04-30T19:30:00+01:00, 17.85,  0.036
 0.000, 2024-04-30T19:30:00+01:00, 2024-04-30T20:00:00+01:00, 17.77,  0.000
 0.003, 2024-04-30T20:00:00+01:00, 2024-04-30T20:30:00+01:00, 16.80,  0.050
 0.001, 2024-04-30T20:30:00+01:00, 2024-04-30T21:00:00+01:00, 15.33,  0.015
 0.003, 2024-04-30T21:00:00+01:00, 2024-04-30T21:30:00+01:00, 15.44,  0.046
 0.002, 2024-04-30T21:30:00+01:00, 2024-04-30T22:00:00+01:00, 13.25,  0.027
 0.002, 2024-04-30T22:00:00+01:00, 2024-04-30T22:30:00+01:00, 13.23,  0.026
 0.000, 2024-04-30T22:30:00+01:00, 2024-04-30T23:00:00+01:00, 13.02,  0.000
 0.001, 2024-04-30T23:00:00+01:00, 2024-04-30T23:30:00+01:00, 12.01,  0.012
 0.007, 2024-04-30T23:30:00+01:00, 2024-05-01T00:00:00+01:00, 11.97,  0.084
 0.556, 2024-05-01T00:00:00+01:00, 2024-05-01T00:30:00+01:00, 12.22,  6.794
 0.499, 2024-05-01T00:30:00+01:00, 2024-05-01T01:00:00+01:00, 12.96,  6.467
 0.000, 2024-05-01T01:00:00+01:00, 2024-05-01T01:30:00+01:00, 12.64,  0.000
 0.000, 2024-05-01T01:30:00+01:00, 2024-05-01T02:00:00+01:00, 12.66,  0.000
 0.000, 2024-05-01T02:00:00+01:00, 2024-05-01T02:30:00+01:00, 11.76,  0.000
 0.000, 2024-05-01T02:30:00+01:00, 2024-05-01T03:00:00+01:00, 11.91,  0.000
 0.798, 2024-05-01T03:00:00+01:00, 2024-05-01T03:30:00+01:00, 12.26,  9.783
 0.799, 2024-05-01T03:30:00+01:00, 2024-05-01T04:00:00+01:00, 12.56, 10.035
 0.000, 2024-05-01T04:00:00+01:00, 2024-05-01T04:30:00+01:00, 12.87,  0.000
 0.001, 2024-05-01T04:30:00+01:00, 2024-05-01T05:00:00+01:00, 14.38,  0.014
 0.000, 2024-05-01T05:00:00+01:00, 2024-05-01T05:30:00+01:00, 15.79,  0.000
 0.000, 2024-05-01T05:30:00+01:00, 2024-05-01T06:00:00+01:00, 15.77,  0.000
 0.000, 2024-05-01T06:00:00+01:00, 2024-05-01T06:30:00+01:00, 14.70,  0.000
 0.001, 2024-05-01T06:30:00+01:00, 2024-05-01T07:00:00+01:00, 17.85,  0.018
 0.000, 2024-05-01T07:00:00+01:00, 2024-05-01T07:30:00+01:00, 17.64,  0.000
 0.000, 2024-05-01T07:30:00+01:00, 2024-05-01T08:00:00+01:00, 16.45,  0.000
 0.001, 2024-05-01T08:00:00+01:00, 2024-05-01T08:30:00+01:00, 17.16,  0.017
 0.006, 2024-05-01T08:30:00+01:00, 2024-05-01T09:00:00+01:00, 16.80,  0.101
 0.010, 2024-05-01T09:00:00+01:00, 2024-05-01T09:30:00+01:00, 17.43,  0.174
 0.005, 2024-05-01T09:30:00+01:00, 2024-05-01T10:00:00+01:00, 17.64,  0.088
 0.004, 2024-05-01T10:00:00+01:00, 2024-05-01T10:30:00+01:00, 16.80,  0.067
 0.007, 2024-05-01T10:30:00+01:00, 2024-05-01T11:00:00+01:00, 15.52,  0.109
 0.018, 2024-05-01T11:00:00+01:00, 2024-05-01T11:30:00+01:00, 15.46,  0.278
 0.019, 2024-05-01T11:30:00+01:00, 2024-05-01T12:00:00+01:00, 14.49,  0.275
 0.015, 2024-05-01T12:00:00+01:00, 2024-05-01T12:30:00+01:00, 14.34,  0.215
 0.004, 2024-05-01T12:30:00+01:00, 2024-05-01T13:00:00+01:00, 13.78,  0.055
 0.000, 2024-05-01T13:00:00+01:00, 2024-05-01T13:30:00+01:00, 13.65,  0.000
 0.000, 2024-05-01T13:30:00+01:00, 2024-05-01T14:00:00+01:00, 13.02,  0.000
 0.000, 2024-05-01T14:00:00+01:00, 2024-05-01T14:30:00+01:00, 13.02,  0.000
 0.000, 2024-05-01T14:30:00+01:00, 2024-05-01T15:00:00+01:00, 13.65,  0.000
 0.000, 2024-05-01T15:00:00+01:00, 2024-05-01T15:30:00+01:00, 25.23,  0.000
 0.002, 2024-05-01T15:30:00+01:00, 2024-05-01T16:00:00+01:00, 27.75,  0.056
 0.000, 2024-05-01T16:00:00+01:00, 2024-05-01T16:30:00+01:00, 27.83,  0.000
 0.000, 2024-05-01T16:30:00+01:00, 2024-05-01T17:00:00+01:00, 29.41,  0.000
 0.011, 2024-05-01T17:00:00+01:00, 2024-05-01T17:30:00+01:00, 29.85,  0.328
 0.002, 2024-05-01T17:30:00+01:00, 2024-05-01T18:00:00+01:00, 28.46,  0.057
 0.004, 2024-05-01T18:00:00+01:00, 2024-05-01T18:30:00+01:00, 17.84,  0.071
 0.001, 2024-05-01T18:30:00+01:00, 2024-05-01T19:00:00+01:00, 17.81,  0.018
 0.002, 2024-05-01T19:00:00+01:00, 2024-05-01T19:30:00+01:00, 16.80,  0.034
 0.000, 2024-05-01T19:30:00+01:00, 2024-05-01T20:00:00+01:00, 16.02,  0.000
 0.001, 2024-05-01T20:00:00+01:00, 2024-05-01T20:30:00+01:00, 14.78,  0.015
 0.001, 2024-05-01T20:30:00+01:00, 2024-05-01T21:00:00+01:00, 14.58,  0.015
 0.002, 2024-05-01T21:00:00+01:00, 2024-05-01T21:30:00+01:00, 14.28,  0.029
 0.002, 2024-05-01T21:30:00+01:00, 2024-05-01T22:00:00+01:00,  8.61,  0.017
 0.002, 2024-05-01T22:00:00+01:00, 2024-05-01T22:30:00+01:00, 15.46,  0.031
 0.008, 2024-05-01T22:30:00+01:00, 2024-05-01T23:00:00+01:00, 14.70,  0.118
 0.001, 2024-05-01T23:00:00+01:00, 2024-05-01T23:30:00+01:00, 12.45,  0.012
 0.002, 2024-05-01T23:30:00+01:00, 2024-05-02T00:00:00+01:00, 12.03,  0.024
 0.013, 2024-05-02T00:00:00+01:00, 2024-05-02T00:30:00+01:00, 11.76,  0.153
 0.000, 2024-05-02T00:30:00+01:00, 2024-05-02T01:00:00+01:00, 11.76,  0.000
 0.000, 2024-05-02T01:00:00+01:00, 2024-05-02T01:30:00+01:00, 10.08,  0.000
 0.000, 2024-05-02T01:30:00+01:00, 2024-05-02T02:00:00+01:00,  9.72,  0.000
 0.001, 2024-05-02T02:00:00+01:00, 2024-05-02T02:30:00+01:00,  9.24,  0.009
 0.000, 2024-05-02T02:30:00+01:00, 2024-05-02T03:00:00+01:00,  9.07,  0.000
 1.028, 2024-05-02T03:00:00+01:00, 2024-05-02T03:30:00+01:00,  9.66,  9.930
 1.043, 2024-05-02T03:30:00+01:00, 2024-05-02T04:00:00+01:00,  9.66, 10.075
 0.611, 2024-05-02T04:00:00+01:00, 2024-05-02T04:30:00+01:00, 10.86,  6.635
 0.621, 2024-05-02T04:30:00+01:00, 2024-05-02T05:00:00+01:00, 11.95,  7.421
 0.000, 2024-05-02T05:00:00+01:00, 2024-05-02T05:30:00+01:00, 12.03,  0.000
 0.000, 2024-05-02T05:30:00+01:00, 2024-05-02T06:00:00+01:00, 16.13,  0.000
 0.001, 2024-05-02T06:00:00+01:00, 2024-05-02T06:30:00+01:00, 16.13,  0.016
 0.000, 2024-05-02T06:30:00+01:00, 2024-05-02T07:00:00+01:00, 18.31,  0.000
 0.000, 2024-05-02T07:00:00+01:00, 2024-05-02T07:30:00+01:00, 17.81,  0.000
 0.000, 2024-05-02T07:30:00+01:00, 2024-05-02T08:00:00+01:00, 16.80,  0.000
 0.004, 2024-05-02T08:00:00+01:00, 2024-05-02T08:30:00+01:00, 17.64,  0.071
 0.003, 2024-05-02T08:30:00+01:00, 2024-05-02T09:00:00+01:00, 16.13,  0.048
 0.005, 2024-05-02T09:00:00+01:00, 2024-05-02T09:30:00+01:00, 14.28,  0.071
 0.004, 2024-05-02T09:30:00+01:00, 2024-05-02T10:00:00+01:00, 14.91,  0.060
 0.005, 2024-05-02T10:00:00+01:00, 2024-05-02T10:30:00+01:00, 14.13,  0.071
 0.007, 2024-05-02T10:30:00+01:00, 2024-05-02T11:00:00+01:00, 13.44,  0.094
 0.005, 2024-05-02T11:00:00+01:00, 2024-05-02T11:30:00+01:00, 12.03,  0.060
 0.851, 2024-05-02T11:30:00+01:00, 2024-05-02T12:00:00+01:00, 12.03, 10.238
 0.000, 2024-05-02T12:00:00+01:00, 2024-05-02T12:30:00+01:00, 10.29,  0.000
 0.000, 2024-05-02T12:30:00+01:00, 2024-05-02T13:00:00+01:00,  9.45,  0.000
 0.002, 2024-05-02T13:00:00+01:00, 2024-05-02T13:30:00+01:00,  8.19,  0.016
 0.002, 2024-05-02T13:30:00+01:00, 2024-05-02T14:00:00+01:00,  8.17,  0.016
 1.063, 2024-05-02T14:00:00+01:00, 2024-05-02T14:30:00+01:00,  8.19,  8.706
 1.138, 2024-05-02T14:30:00+01:00, 2024-05-02T15:00:00+01:00,  9.24, 10.515
 0.001, 2024-05-02T15:00:00+01:00, 2024-05-02T15:30:00+01:00, 22.92,  0.023
 0.001, 2024-05-02T15:30:00+01:00, 2024-05-02T16:00:00+01:00, 24.03,  0.024
 0.001, 2024-05-02T16:00:00+01:00, 2024-05-02T16:30:00+01:00, 27.02,  0.027
 0.003, 2024-05-02T16:30:00+01:00, 2024-05-02T17:00:00+01:00, 26.70,  0.080
 0.001, 2024-05-02T17:00:00+01:00, 2024-05-02T17:30:00+01:00, 28.32,  0.028
 0.001, 2024-05-02T17:30:00+01:00, 2024-05-02T18:00:00+01:00, 27.31,  0.027
 0.000, 2024-05-02T18:00:00+01:00, 2024-05-02T18:30:00+01:00, 16.78,  0.000
 0.001, 2024-05-02T18:30:00+01:00, 2024-05-02T19:00:00+01:00, 16.78,  0.017
 0.002, 2024-05-02T19:00:00+01:00, 2024-05-02T19:30:00+01:00, 16.44,  0.033
 0.000, 2024-05-02T19:30:00+01:00, 2024-05-02T20:00:00+01:00, 16.36,  0.000
 0.000, 2024-05-02T20:00:00+01:00, 2024-05-02T20:30:00+01:00, 17.81,  0.000
 0.002, 2024-05-02T20:30:00+01:00, 2024-05-02T21:00:00+01:00, 14.83,  0.030
 0.002, 2024-05-02T21:00:00+01:00, 2024-05-02T21:30:00+01:00, 14.26,  0.029
 0.002, 2024-05-02T21:30:00+01:00, 2024-05-02T22:00:00+01:00, 13.34,  0.027
 0.186, 2024-05-02T22:00:00+01:00, 2024-05-02T22:30:00+01:00, 15.75,  2.930
 1.732, 2024-05-02T22:30:00+01:00, 2024-05-02T23:00:00+01:00, 17.03, 29.496
 0.002, 2024-05-02T23:00:00+01:00, 2024-05-02T23:30:00+01:00, 15.58,  0.031
 0.001, 2024-05-02T23:30:00+01:00, 2024-05-03T00:00:00+01:00, 13.86,  0.014
 0.085, 2024-05-03T00:00:00+01:00, 2024-05-03T00:30:00+01:00, 13.06,  1.110
 0.279, 2024-05-03T00:30:00+01:00, 2024-05-03T01:00:00+01:00, 13.65,  3.808
 0.239, 2024-05-03T01:00:00+01:00, 2024-05-03T01:30:00+01:00, 13.86,  3.313
 0.244, 2024-05-03T01:30:00+01:00, 2024-05-03T02:00:00+01:00, 13.23,  3.228
 0.247, 2024-05-03T02:00:00+01:00, 2024-05-03T02:30:00+01:00, 13.04,  3.221
 0.236, 2024-05-03T02:30:00+01:00, 2024-05-03T03:00:00+01:00, 13.44,  3.172
 2.620, 2024-05-03T03:00:00+01:00, 2024-05-03T03:30:00+01:00, 13.65, 35.763
 0.001, 2024-05-03T03:30:00+01:00, 2024-05-03T04:00:00+01:00, 12.98,  0.013
 0.000, 2024-05-03T04:00:00+01:00, 2024-05-03T04:30:00+01:00, 12.98,  0.000
 2.679, 2024-05-03T04:30:00+01:00, 2024-05-03T05:00:00+01:00, 12.98, 34.773
 2.793, 2024-05-03T05:00:00+01:00, 2024-05-03T05:30:00+01:00, 14.68, 41.001
 1.508, 2024-05-03T05:30:00+01:00, 2024-05-03T06:00:00+01:00, 14.49, 21.851
 0.000, 2024-05-03T06:00:00+01:00, 2024-05-03T06:30:00+01:00, 13.67,  0.000
 0.001, 2024-05-03T06:30:00+01:00, 2024-05-03T07:00:00+01:00, 18.06,  0.018
 0.000, 2024-05-03T07:00:00+01:00, 2024-05-03T07:30:00+01:00, 18.69,  0.000
 0.000, 2024-05-03T07:30:00+01:00, 2024-05-03T08:00:00+01:00, 17.96,  0.000
 0.000, 2024-05-03T08:00:00+01:00, 2024-05-03T08:30:00+01:00, 18.90,  0.000
 0.001, 2024-05-03T08:30:00+01:00, 2024-05-03T09:00:00+01:00, 16.74,  0.017
 0.000, 2024-05-03T09:00:00+01:00, 2024-05-03T09:30:00+01:00, 18.82,  0.000
 0.007, 2024-05-03T09:30:00+01:00, 2024-05-03T10:00:00+01:00, 18.16,  0.127
 0.001, 2024-05-03T10:00:00+01:00, 2024-05-03T10:30:00+01:00, 17.14,  0.017
 0.000, 2024-05-03T10:30:00+01:00, 2024-05-03T11:00:00+01:00, 16.11,  0.000
 0.010, 2024-05-03T11:00:00+01:00, 2024-05-03T11:30:00+01:00, 16.80,  0.168
 0.677, 2024-05-03T11:30:00+01:00, 2024-05-03T12:00:00+01:00, 16.32, 11.049
 0.001, 2024-05-03T12:00:00+01:00, 2024-05-03T12:30:00+01:00, 14.20,  0.014
 0.006, 2024-05-03T12:30:00+01:00, 2024-05-03T13:00:00+01:00, 13.61,  0.082
 0.002, 2024-05-03T13:00:00+01:00, 2024-05-03T13:30:00+01:00, 13.17,  0.026
 0.001, 2024-05-03T13:30:00+01:00, 2024-05-03T14:00:00+01:00, 13.17,  0.013
 0.942, 2024-05-03T14:00:00+01:00, 2024-05-03T14:30:00+01:00, 13.10, 12.340
 0.003, 2024-05-03T14:30:00+01:00, 2024-05-03T15:00:00+01:00, 13.61,  0.041
 0.002, 2024-05-03T15:00:00+01:00, 2024-05-03T15:30:00+01:00, 25.44,  0.051
 0.001, 2024-05-03T15:30:00+01:00, 2024-05-03T16:00:00+01:00, 27.12,  0.027
 0.002, 2024-05-03T16:00:00+01:00, 2024-05-03T16:30:00+01:00, 28.21,  0.056
 0.003, 2024-05-03T16:30:00+01:00, 2024-05-03T17:00:00+01:00, 28.53,  0.086
 0.013, 2024-05-03T17:00:00+01:00, 2024-05-03T17:30:00+01:00, 29.85,  0.388
 0.005, 2024-05-03T17:30:00+01:00, 2024-05-03T18:00:00+01:00, 29.60,  0.148
 0.001, 2024-05-03T18:00:00+01:00, 2024-05-03T18:30:00+01:00, 18.90,  0.019
 0.002, 2024-05-03T18:30:00+01:00, 2024-05-03T19:00:00+01:00, 17.74,  0.035
 0.002, 2024-05-03T19:00:00+01:00, 2024-05-03T19:30:00+01:00, 18.90,  0.038
 0.003, 2024-05-03T19:30:00+01:00, 2024-05-03T20:00:00+01:00, 17.32,  0.052
 0.000, 2024-05-03T20:00:00+01:00, 2024-05-03T20:30:00+01:00, 15.96,  0.000
 0.001, 2024-05-03T20:30:00+01:00, 2024-05-03T21:00:00+01:00, 15.46,  0.015
 0.002, 2024-05-03T21:00:00+01:00, 2024-05-03T21:30:00+01:00, 16.80,  0.034
 0.001, 2024-05-03T21:30:00+01:00, 2024-05-03T22:00:00+01:00, 13.17,  0.013
 0.002, 2024-05-03T22:00:00+01:00, 2024-05-03T22:30:00+01:00, 14.28,  0.029
 0.009, 2024-05-03T22:30:00+01:00, 2024-05-03T23:00:00+01:00, 15.75,  0.142
 0.000, 2024-05-03T23:00:00+01:00, 2024-05-03T23:30:00+01:00, 13.23,  0.000
 0.001, 2024-05-03T23:30:00+01:00, 2024-05-04T00:00:00+01:00, 13.12,  0.013
 0.623, 2024-05-04T00:00:00+01:00, 2024-05-04T00:30:00+01:00, 13.61,  8.479
 1.676, 2024-05-04T00:30:00+01:00, 2024-05-04T01:00:00+01:00, 13.54, 22.693
 0.000, 2024-05-04T01:00:00+01:00, 2024-05-04T01:30:00+01:00, 13.46,  0.000
 0.001, 2024-05-04T01:30:00+01:00, 2024-05-04T02:00:00+01:00, 13.59,  0.014
 0.000, 2024-05-04T02:00:00+01:00, 2024-05-04T02:30:00+01:00, 13.23,  0.000
 0.000, 2024-05-04T02:30:00+01:00, 2024-05-04T03:00:00+01:00, 13.46,  0.000
 0.639, 2024-05-04T03:00:00+01:00, 2024-05-04T03:30:00+01:00, 13.46,  8.601
 0.001, 2024-05-04T03:30:00+01:00, 2024-05-04T04:00:00+01:00, 13.48,  0.013
 0.001, 2024-05-04T04:00:00+01:00, 2024-05-04T04:30:00+01:00, 13.04,  0.013
 0.001, 2024-05-04T04:30:00+01:00, 2024-05-04T05:00:00+01:00, 14.01,  0.014
 1.719, 2024-05-04T05:00:00+01:00, 2024-05-04T05:30:00+01:00, 14.20, 24.410
 0.000, 2024-05-04T05:30:00+01:00, 2024-05-04T06:00:00+01:00, 14.78,  0.000
 0.001, 2024-05-04T06:00:00+01:00, 2024-05-04T06:30:00+01:00, 14.28,  0.014
 0.000, 2024-05-04T06:30:00+01:00, 2024-05-04T07:00:00+01:00, 14.30,  0.000
 0.001, 2024-05-04T07:00:00+01:00, 2024-05-04T07:30:00+01:00, 13.25,  0.013
 0.001, 2024-05-04T07:30:00+01:00, 2024-05-04T08:00:00+01:00, 13.88,  0.014
 0.559, 2024-05-04T08:00:00+01:00, 2024-05-04T08:30:00+01:00, 17.45,  9.755
 0.004, 2024-05-04T08:30:00+01:00, 2024-05-04T09:00:00+01:00, 16.15,  0.065
 0.004, 2024-05-04T09:00:00+01:00, 2024-05-04T09:30:00+01:00, 17.54,  0.070
 0.007, 2024-05-04T09:30:00+01:00, 2024-05-04T10:00:00+01:00, 14.38,  0.101
 0.019, 2024-05-04T10:00:00+01:00, 2024-05-04T10:30:00+01:00, 16.06,  0.305
 0.021, 2024-05-04T10:30:00+01:00, 2024-05-04T11:00:00+01:00, 15.64,  0.328
 0.028, 2024-05-04T11:00:00+01:00, 2024-05-04T11:30:00+01:00, 13.90,  0.389
 0.025, 2024-05-04T11:30:00+01:00, 2024-05-04T12:00:00+01:00, 13.94,  0.348
 0.013, 2024-05-04T12:00:00+01:00, 2024-05-04T12:30:00+01:00, 13.23,  0.172
 0.000, 2024-05-04T12:30:00+01:00, 2024-05-04T13:00:00+01:00, 13.12,  0.000
 0.000, 2024-05-04T13:00:00+01:00, 2024-05-04T13:30:00+01:00, 13.38,  0.000
 0.000, 2024-05-04T13:30:00+01:00, 2024-05-04T14:00:00+01:00, 13.25,  0.000
 0.001, 2024-05-04T14:00:00+01:00, 2024-05-04T14:30:00+01:00, 13.25,  0.013
 0.000, 2024-05-04T14:30:00+01:00, 2024-05-04T15:00:00+01:00, 13.23,  0.000
 0.000, 2024-05-04T15:00:00+01:00, 2024-05-04T15:30:00+01:00, 25.42,  0.000
 0.000, 2024-05-04T15:30:00+01:00, 2024-05-04T16:00:00+01:00, 25.23,  0.000
 0.000, 2024-05-04T16:00:00+01:00, 2024-05-04T16:30:00+01:00, 27.88,  0.000
 0.001, 2024-05-04T16:30:00+01:00, 2024-05-04T17:00:00+01:00, 30.48,  0.030
 0.001, 2024-05-04T17:00:00+01:00, 2024-05-04T17:30:00+01:00, 31.76,  0.032
 0.003, 2024-05-04T17:30:00+01:00, 2024-05-04T18:00:00+01:00, 32.37,  0.097
 0.002, 2024-05-04T18:00:00+01:00, 2024-05-04T18:30:00+01:00, 20.79,  0.042
 0.003, 2024-05-04T18:30:00+01:00, 2024-05-04T19:00:00+01:00, 20.64,  0.062
 0.001, 2024-05-04T19:00:00+01:00, 2024-05-04T19:30:00+01:00, 18.88,  0.019
 0.000, 2024-05-04T19:30:00+01:00, 2024-05-04T20:00:00+01:00, 18.31,  0.000
 0.002, 2024-05-04T20:00:00+01:00, 2024-05-04T20:30:00+01:00, 19.15,  0.038
 0.002, 2024-05-04T20:30:00+01:00, 2024-05-04T21:00:00+01:00, 15.90,  0.032
 0.001, 2024-05-04T21:00:00+01:00, 2024-05-04T21:30:00+01:00, 14.43,  0.014
 0.002, 2024-05-04T21:30:00+01:00, 2024-05-04T22:00:00+01:00, 13.78,  0.028
 0.000, 2024-05-04T22:00:00+01:00, 2024-05-04T22:30:00+01:00, 19.49,  0.000
 0.009, 2024-05-04T22:30:00+01:00, 2024-05-04T23:00:00+01:00, 17.22,  0.155
 0.000, 2024-05-04T23:00:00+01:00, 2024-05-04T23:30:00+01:00, 17.01,  0.000
 0.000, 2024-05-04T23:30:00+01:00, 2024-05-05T00:00:00+01:00, 16.95,  0.000
 0.014, 2024-05-05T00:00:00+01:00, 2024-05-05T00:30:00+01:00, 15.96,  0.223
 0.001, 2024-05-05T00:30:00+01:00, 2024-05-05T01:00:00+01:00, 15.96,  0.016
 0.000, 2024-05-05T01:00:00+01:00, 2024-05-05T01:30:00+01:00, 15.96,  0.000
 0.000, 2024-05-05T01:30:00+01:00, 2024-05-05T02:00:00+01:00, 15.37,  0.000
 0.001, 2024-05-05T02:00:00+01:00, 2024-05-05T02:30:00+01:00, 15.12,  0.015
 0.000, 2024-05-05T02:30:00+01:00, 2024-05-05T03:00:00+01:00, 14.11,  0.000
 0.000, 2024-05-05T03:00:00+01:00, 2024-05-05T03:30:00+01:00, 15.29,  0.000
 0.001, 2024-05-05T03:30:00+01:00, 2024-05-05T04:00:00+01:00, 14.87,  0.015
 0.000, 2024-05-05T04:00:00+01:00, 2024-05-05T04:30:00+01:00, 13.46,  0.000
 0.000, 2024-05-05T04:30:00+01:00, 2024-05-05T05:00:00+01:00, 13.54,  0.000
 0.651, 2024-05-05T05:00:00+01:00, 2024-05-05T05:30:00+01:00, 13.50,  8.788
 0.235, 2024-05-05T05:30:00+01:00, 2024-05-05T06:00:00+01:00, 13.50,  3.172
 0.644, 2024-05-05T06:00:00+01:00, 2024-05-05T06:30:00+01:00, 13.90,  8.952
 0.215, 2024-05-05T06:30:00+01:00, 2024-05-05T07:00:00+01:00, 14.78,  3.178
 0.000, 2024-05-05T07:00:00+01:00, 2024-05-05T07:30:00+01:00, 13.44,  0.000
 0.001, 2024-05-05T07:30:00+01:00, 2024-05-05T08:00:00+01:00, 14.91,  0.015
 0.001, 2024-05-05T08:00:00+01:00, 2024-05-05T08:30:00+01:00, 16.28,  0.016
 0.002, 2024-05-05T08:30:00+01:00, 2024-05-05T09:00:00+01:00, 16.59,  0.033
 0.008, 2024-05-05T09:00:00+01:00, 2024-05-05T09:30:00+01:00, 16.15,  0.129
 0.006, 2024-05-05T09:30:00+01:00, 2024-05-05T10:00:00+01:00, 16.48,  0.099
 0.004, 2024-05-05T10:00:00+01:00, 2024-05-05T10:30:00+01:00, 15.79,  0.063
 0.010, 2024-05-05T10:30:00+01:00, 2024-05-05T11:00:00+01:00, 15.54,  0.155
 0.006, 2024-05-05T11:00:00+01:00, 2024-05-05T11:30:00+01:00, 16.28,  0.098
 0.004, 2024-05-05T11:30:00+01:00, 2024-05-05T12:00:00+01:00, 16.34,  0.065
 0.003, 2024-05-05T12:00:00+01:00, 2024-05-05T12:30:00+01:00, 17.43,  0.052
 0.004, 2024-05-05T12:30:00+01:00, 2024-05-05T13:00:00+01:00, 14.80,  0.059
 0.006, 2024-05-05T13:00:00+01:00, 2024-05-05T13:30:00+01:00, 15.59,  0.094
 0.003, 2024-05-05T13:30:00+01:00, 2024-05-05T14:00:00+01:00, 15.96,  0.048
 0.001, 2024-05-05T14:00:00+01:00, 2024-05-05T14:30:00+01:00, 15.96,  0.016
 0.002, 2024-05-05T14:30:00+01:00, 2024-05-05T15:00:00+01:00, 16.38,  0.033
 0.002, 2024-05-05T15:00:00+01:00, 2024-05-05T15:30:00+01:00, 29.30,  0.059
 0.002, 2024-05-05T15:30:00+01:00, 2024-05-05T16:00:00+01:00, 27.33,  0.055
 0.002, 2024-05-05T16:00:00+01:00, 2024-05-05T16:30:00+01:00, 27.31,  0.055
 0.002, 2024-05-05T16:30:00+01:00, 2024-05-05T17:00:00+01:00, 30.65,  0.061
 0.001, 2024-05-05T17:00:00+01:00, 2024-05-05T17:30:00+01:00, 30.46,  0.030
 0.003, 2024-05-05T17:30:00+01:00, 2024-05-05T18:00:00+01:00, 30.27,  0.091
 0.002, 2024-05-05T18:00:00+01:00, 2024-05-05T18:30:00+01:00, 18.82,  0.038
 0.005, 2024-05-05T18:30:00+01:00, 2024-05-05T19:00:00+01:00, 18.06,  0.090
 0.001, 2024-05-05T19:00:00+01:00, 2024-05-05T19:30:00+01:00, 18.32,  0.018
